dog_id,df_feedings_per_day,df_diet_consistency,df_supplements,df_primary_diet_component_organic,df_primary_diet_component_grain_free
101149,1,2,False,False,False
85407,2,1,True,False,True
94558,3,1,True,False,False
52952,2,1,True,False,False
89620,2,1,True,False,True
99837,2,1,False,False,False
50708,2,1,False,False,True
57720,2,1,True,False,False
39521,2,1,True,False,False
6804,2,1,True,False,True
100803,2,2,True,False,True
99138,2,2,True,False,False
49669,3,1,True,False,True
74769,2,1,True,True,False
11558,2,1,True,True,True
25858,2,1,True,False,True
68608,2,1,False,False,False
27482,2,1,True,True,False
62436,2,1,True,False,False
86335,4,2,False,True,True
2571,2,1,True,True,True
70045,3,2,False,False,True
83891,3,1,False,False,True
71334,4,1,True,False,False
49303,2,1,False,True,True
23023,2,1,True,False,True
82541,1,3,False,False,True
19031,2,1,True,False,False
35705,4,1,False,False,False
56774,2,1,True,False,False
21060,3,1,True,False,False
6178,2,1,True,False,False
92812,4,1,True,False,False
12931,3,1,True,False,False
8541,2,1,False,False,False
54446,2,1,False,False,False
35376,2,1,False,False,False
21596,2,1,False,True,True
71433,2,2,True,False,True
98175,2,1,False,False,False
8382,2,1,True,True,False
80388,2,1,False,False,False
79773,2,1,True,False,False
43682,2,1,True,False,True
80957,2,1,False,False,True
47215,2,2,False,False,False
41462,4,1,True,False,True
47830,2,1,False,False,False
85670,2,1,True,False,True
73738,2,1,True,False,True
4908,4,1,True,True,True
38293,4,1,True,False,False
33357,2,1,True,False,False
98179,3,1,False,False,False
80608,2,1,False,False,False
29865,4,1,False,False,True
7026,2,1,False,True,True
84591,2,1,True,False,False
50673,1,1,True,True,False
92939,2,1,False,False,True
30840,3,1,False,False,False
3772,2,1,False,False,False
63767,2,2,False,False,True
101068,2,1,False,True,True
8161,2,1,False,False,False
95283,2,1,True,False,False
91273,1,1,True,False,False
40850,2,1,True,False,False
87683,2,1,True,False,False
52022,2,1,True,True,True
77593,2,1,False,True,True
1727,2,1,True,False,True
14728,2,1,True,False,False
52411,2,1,False,True,False
52928,2,1,False,False,False
49022,2,1,True,False,False
66951,2,1,True,False,False
29101,4,2,True,False,True
86102,2,1,False,False,False
77116,2,1,False,False,True
20832,2,1,False,False,False
46128,4,2,True,False,True
44866,4,1,True,True,True
100899,2,1,False,False,True
84740,2,1,True,False,False
90900,2,1,False,False,False
68111,2,1,True,False,False
88554,2,1,False,False,False
60420,2,1,True,False,False
32969,2,1,True,False,False
72557,2,1,False,True,True
6006,2,1,True,False,True
47229,4,1,True,False,True
84719,2,1,False,False,False
98359,2,1,True,False,False
58480,3,2,True,False,False
11354,2,1,True,False,False
52473,2,1,False,False,True
4365,2,1,False,False,False
29022,2,1,True,False,False
94933,2,2,True,True,True
10540,4,1,True,False,False
62293,2,1,False,True,True
70292,2,2,False,False,True
31706,2,1,True,False,False
81156,2,1,False,True,False
12886,2,1,False,True,True
55423,4,1,True,False,False
75170,2,1,False,False,True
83994,3,2,False,False,False
70856,2,1,False,False,True
29920,2,1,True,False,False
75329,4,2,False,False,True
72017,4,1,True,False,False
56010,1,1,True,False,True
45215,2,1,True,False,False
32910,2,2,True,False,False
102108,2,1,False,False,False
43774,4,1,True,True,True
94393,2,1,True,False,False
91039,2,1,False,False,True
3813,1,1,False,False,True
7860,2,1,True,False,False
62861,2,1,False,False,False
44083,1,1,True,True,True
10939,2,1,True,True,True
42960,2,2,False,False,False
57390,2,1,True,False,False
70072,1,1,True,False,False
39101,2,1,False,False,False
44463,2,1,True,True,True
48338,2,1,False,False,False
22354,2,1,True,True,True
81416,2,1,False,False,False
18053,2,1,False,False,False
50459,2,1,True,False,False
73606,2,1,True,False,False
49748,2,1,True,False,False
102097,2,1,True,True,True
92099,2,1,False,False,False
76833,2,1,False,False,True
87972,2,1,False,False,False
62494,2,2,True,False,True
43940,2,1,False,False,False
59560,2,1,False,True,True
51344,2,1,True,False,False
44285,2,1,True,True,False
39409,2,1,False,False,False
47800,2,1,False,False,True
90724,2,1,False,False,True
85120,2,1,False,False,False
47463,2,1,True,False,False
93418,2,2,True,False,True
90578,2,1,False,False,False
89068,4,1,True,False,False
95326,2,1,False,False,False
39385,2,1,True,False,True
88601,2,1,True,True,True
85606,2,1,False,False,False
45714,3,1,False,True,True
30709,2,1,True,True,False
72035,2,2,False,False,True
64516,2,1,True,False,True
65325,2,1,False,False,False
41468,3,1,False,False,True
88470,2,1,True,False,True
28966,2,1,False,False,False
77380,2,1,True,False,False
70596,2,1,True,False,False
29448,2,1,False,False,True
59754,2,2,False,True,True
18304,2,1,True,False,False
14452,2,1,True,False,True
38657,2,1,True,False,True
40175,1,2,False,False,True
93398,3,1,False,False,False
18268,3,1,False,False,True
2695,2,1,True,True,True
53947,2,1,False,True,True
90316,2,1,False,False,False
24286,2,2,False,False,True
33056,4,1,True,False,False
34508,2,1,True,False,True
13171,2,2,True,False,False
25617,2,1,True,True,False
15914,2,1,False,False,True
20436,2,1,True,False,False
22372,2,1,False,False,False
71243,4,2,True,False,False
102634,1,1,False,True,True
22597,2,1,True,False,True
58932,2,1,True,False,False
75016,2,1,False,False,True
86284,2,1,False,True,True
32017,2,1,True,False,True
29594,2,1,True,False,False
58315,2,1,False,True,True
19425,2,1,False,False,True
90171,2,1,False,False,False
35427,1,1,True,False,False
88155,4,1,True,False,False
3296,2,1,True,True,False
28645,2,1,True,False,True
8493,2,1,True,False,True
80586,2,1,True,False,True
100436,2,1,False,False,True
89507,4,1,True,True,True
48566,1,1,False,False,True
37100,2,1,False,False,True
47734,2,1,True,True,True
98563,2,1,False,True,True
24552,4,2,False,False,False
59044,2,1,True,False,False
82282,3,1,False,False,True
51718,2,2,False,False,False
43500,1,1,False,False,False
81004,2,1,False,True,True
89362,2,1,False,False,False
1636,2,1,False,False,True
21994,2,1,True,False,False
69919,2,1,False,False,True
88661,2,1,False,False,False
32641,2,1,True,False,True
40891,2,1,False,True,False
83137,2,1,True,False,False
47550,2,1,False,False,False
7843,2,1,True,False,False
20701,1,1,True,False,True
33882,2,1,True,True,False
52424,4,1,False,False,False
103608,2,1,True,False,False
28981,2,1,True,False,False
102980,2,1,True,True,True
88662,2,1,True,False,True
60599,2,1,True,False,False
30445,2,1,False,False,True
94784,2,1,False,False,True
59124,2,1,False,True,True
824,2,1,True,False,False
24721,2,1,True,True,True
60758,2,1,False,False,True
25249,2,1,True,False,False
26285,2,1,True,False,True
2358,2,1,False,False,False
79702,2,1,False,False,False
62794,4,1,True,False,True
8889,2,2,False,False,True
66454,2,1,False,False,True
80877,3,1,True,False,False
56450,2,1,True,False,True
54256,1,1,True,False,False
41196,3,1,False,False,False
22332,1,3,False,False,True
85156,2,1,False,False,False
83112,3,1,True,False,False
95619,2,1,False,False,True
27846,2,1,True,False,False
52231,2,1,True,False,True
89799,4,1,True,True,True
47656,2,1,True,False,False
11456,2,1,True,True,True
99032,2,1,True,True,True
75842,2,2,True,False,True
52333,3,1,True,True,True
31564,2,1,True,False,True
48627,1,1,False,False,True
69929,2,1,True,False,False
98354,2,1,False,True,False
47687,4,1,False,False,True
87501,2,1,False,False,True
64571,2,1,False,False,True
99022,2,1,False,False,True
16462,2,1,True,False,True
4748,2,1,False,False,False
36483,2,1,True,True,True
89564,2,3,True,True,True
903,2,1,False,False,True
97123,2,1,False,False,True
84972,4,1,False,False,False
81411,2,1,False,False,True
4841,4,1,True,False,False
21292,2,1,True,False,False
53251,3,1,False,False,False
14542,2,1,False,False,True
27658,2,1,False,False,False
82588,2,1,False,True,True
97559,2,1,False,False,True
80907,2,1,False,False,False
18016,2,1,True,False,False
4560,2,1,True,True,True
33944,2,1,False,False,True
15878,2,1,False,False,True
54707,2,1,False,False,True
6393,1,1,True,False,True
87723,2,1,True,False,False
81924,2,1,True,False,False
39433,4,1,True,False,False
18006,2,2,False,False,True
101190,2,1,True,False,False
22390,4,1,True,False,True
37867,2,1,False,True,False
87321,2,1,False,False,True
85301,2,1,False,False,True
30754,2,1,True,False,False
90257,2,1,False,False,True
79286,2,1,True,False,False
26060,4,1,True,False,False
71267,2,1,False,False,False
85829,2,2,True,True,False
11299,4,1,False,True,True
60958,3,1,True,False,False
49940,2,1,True,False,True
92745,2,1,False,True,True
95004,2,1,False,False,True
46245,2,1,True,False,True
95714,3,1,False,False,False
31786,4,2,True,True,True
63595,3,1,True,True,False
69404,2,1,False,False,False
76350,2,1,False,True,True
52920,2,2,True,False,False
57114,3,1,False,False,False
30001,2,2,True,False,True
77139,2,1,False,False,False
99781,2,1,True,False,True
7271,2,1,False,False,False
95954,2,1,False,False,False
76075,2,1,True,False,True
87238,2,1,False,True,True
96987,3,1,False,False,True
7521,2,1,True,False,True
54499,2,1,False,True,True
12294,2,1,True,False,False
99815,4,1,True,False,False
85812,2,1,True,True,True
13752,2,1,False,False,False
72399,1,1,False,True,False
15225,2,1,True,False,False
98586,2,1,True,False,False
2812,2,1,False,False,True
47981,2,1,True,False,True
8115,2,1,False,False,False
1803,2,1,False,False,False
90500,2,1,True,False,False
87337,2,2,True,False,False
59769,2,1,True,False,True
96992,2,1,False,True,False
24991,4,1,True,False,True
57511,3,1,False,False,False
53315,3,1,True,False,False
81098,2,1,False,True,False
24295,2,1,True,False,False
26691,2,1,True,False,False
51614,2,1,False,False,False
23478,1,2,False,False,False
77127,2,1,False,False,True
37546,2,2,True,True,True
15509,3,1,False,False,True
80753,4,1,True,False,False
55425,2,1,True,False,False
88626,3,1,False,False,False
98258,2,1,True,True,True
24395,2,1,False,False,False
45500,2,1,False,True,True
14847,4,1,False,False,False
63679,2,1,False,False,False
50571,2,1,False,True,False
4300,3,1,True,False,False
56979,1,1,True,False,True
2101,2,1,True,False,False
43173,2,1,True,False,False
41137,2,1,False,False,True
46958,2,1,False,True,True
25460,2,1,True,True,True
87251,4,1,True,False,True
50025,2,1,False,True,False
53821,4,1,False,False,True
53825,2,1,False,True,True
88755,2,1,False,True,False
96478,2,2,True,True,True
82839,2,2,False,False,False
3950,4,1,False,False,False
2385,2,1,True,False,False
86207,1,1,False,False,True
36158,2,1,False,False,False
95186,2,1,False,True,True
88981,2,1,True,True,True
70571,4,2,False,False,False
3367,1,1,True,False,True
70962,2,2,True,False,True
22192,2,1,False,False,True
31424,2,1,False,False,False
87245,2,1,False,False,False
64650,2,1,True,False,False
56157,2,1,False,True,True
27512,3,1,True,False,False
64705,1,1,True,False,False
86082,2,1,False,False,True
42766,2,1,True,False,True
73595,2,1,False,False,False
76673,2,1,True,False,False
90852,2,1,True,False,False
86391,2,2,False,False,False
88603,2,1,False,False,False
87962,2,1,False,False,True
72046,1,1,True,False,False
49496,2,1,False,False,False
86594,2,1,False,False,True
3755,2,2,False,True,False
99944,2,1,False,False,False
102168,2,1,False,False,True
26074,2,1,True,False,False
45346,2,1,False,False,False
18463,4,2,True,False,False
13571,2,2,True,False,True
89164,3,1,False,False,False
95443,1,1,True,False,False
94411,4,1,False,False,False
52161,2,1,False,True,False
24783,2,1,False,False,True
41487,2,1,True,True,True
94981,2,1,True,True,True
47403,2,1,False,False,True
63317,2,1,True,False,True
56475,2,1,False,False,True
78376,2,1,False,False,False
40553,2,1,False,False,False
61833,2,1,False,True,True
7362,2,1,False,False,True
66847,4,1,True,False,True
89107,2,1,False,True,False
57679,2,1,False,False,False
1255,2,1,False,True,True
95988,2,1,False,False,False
64934,3,1,False,False,False
87157,2,1,True,False,True
28697,3,1,True,False,True
33241,1,1,True,False,True
17151,2,1,True,False,False
72831,2,1,False,False,True
90104,1,1,False,False,False
95933,2,1,False,False,False
5101,2,1,False,False,False
47915,2,1,False,False,False
60123,2,1,True,False,False
30835,2,3,True,False,False
436,2,1,True,False,True
92477,2,1,False,False,False
69263,2,2,False,False,True
18539,2,1,False,False,False
24680,2,1,True,False,False
43044,2,1,True,True,True
55329,2,1,False,True,True
4147,2,2,True,False,True
69930,2,1,True,False,True
21218,2,3,False,False,True
9474,2,1,True,False,False
101142,2,1,False,False,False
60739,2,1,False,False,True
57700,2,2,True,False,False
54683,3,1,False,False,False
20170,2,1,False,True,False
29936,2,1,True,True,True
86721,3,1,False,False,False
67605,2,1,True,False,False
64696,2,1,False,False,True
37221,2,1,True,False,True
51380,2,1,False,False,True
10283,2,1,False,False,True
51615,4,1,True,False,False
91850,2,2,True,False,True
85487,2,1,False,False,True
85056,4,1,True,False,False
88600,2,1,False,True,False
65807,2,1,False,False,True
73446,2,1,False,False,False
44865,2,1,False,False,False
58023,2,1,False,False,True
21996,2,1,False,False,False
1721,2,1,False,False,False
8935,2,1,False,False,False
98751,2,1,False,True,True
31807,2,1,False,False,False
5901,1,2,True,False,False
81296,2,1,True,False,True
84014,2,1,False,False,False
89911,2,1,True,False,True
53562,1,2,False,False,False
33827,2,1,False,False,False
24224,2,1,False,False,False
58524,2,1,False,False,False
71,2,1,False,False,False
58429,1,1,False,True,True
88411,2,1,False,True,False
60757,4,2,True,False,False
80824,2,1,True,True,True
33037,2,1,False,False,False
97334,4,1,True,False,True
5807,2,1,False,False,False
19142,2,1,False,True,True
72583,2,1,False,False,False
84635,2,1,False,False,False
88712,2,1,True,False,True
85192,2,1,False,True,True
39946,4,1,True,False,False
13390,1,1,True,False,True
19014,2,1,True,False,False
3894,2,1,False,False,True
87886,2,1,False,False,True
37306,1,1,True,False,False
25183,2,1,True,False,False
44745,2,1,True,False,False
92497,2,1,False,False,False
55218,3,1,False,False,False
99881,2,1,False,False,False
82177,2,1,False,False,False
78250,2,1,True,False,False
19691,2,1,True,False,False
3614,2,1,False,False,True
63646,2,1,False,False,False
57052,2,1,False,True,True
31534,2,1,False,False,False
85231,2,1,False,True,False
7710,2,1,True,False,True
98439,2,1,False,False,True
21514,2,1,False,False,True
75335,2,1,False,False,True
51504,2,1,True,False,False
61218,2,1,True,False,True
85902,2,1,False,False,False
75467,2,1,False,False,False
15848,3,1,True,False,True
37055,2,1,True,False,True
42949,4,2,True,False,False
66090,2,1,True,True,False
85920,2,1,False,True,True
17098,2,1,False,False,False
10998,2,1,True,False,False
54585,2,2,False,False,True
55748,2,1,True,True,True
48426,1,1,False,True,False
57351,2,1,True,True,True
39875,2,1,True,False,False
62387,2,1,False,False,True
95292,2,1,False,False,True
98978,3,1,False,False,False
5915,4,1,True,False,False
35759,4,1,True,True,False
100013,2,1,False,False,False
26836,2,1,True,False,False
64391,2,1,False,True,True
70165,2,1,True,False,False
81612,2,1,False,False,False
537,2,1,False,False,False
100846,2,1,True,False,True
2045,2,1,False,False,False
67158,4,1,False,False,False
28538,2,1,False,False,False
13273,3,1,True,True,True
80209,2,2,False,False,True
84764,1,3,False,False,True
5357,2,1,True,True,False
98897,4,1,True,False,False
46186,2,1,False,True,True
40342,2,1,True,False,False
8511,2,1,True,False,True
18709,3,1,False,False,False
36190,2,1,False,False,True
34489,4,2,True,False,False
1802,2,1,False,True,True
96914,3,1,False,False,True
79211,2,1,True,True,True
72064,2,1,True,True,False
63873,2,1,True,False,False
86846,2,1,True,True,True
88896,2,1,True,False,False
44849,2,1,False,False,False
83984,2,1,True,False,False
29016,2,1,True,False,True
19559,2,1,False,True,True
92180,2,1,True,False,False
40943,2,1,False,False,False
71404,2,1,False,False,False
67400,1,1,False,False,False
68658,2,1,True,True,True
71475,2,1,True,False,False
76828,2,1,False,True,True
12577,4,1,True,False,False
3182,2,1,False,False,False
90376,2,1,False,False,False
60802,2,1,False,False,False
60523,2,1,True,False,True
91259,2,1,True,False,False
46135,1,1,False,False,False
19935,2,1,False,False,True
92637,2,1,False,True,True
26981,2,1,False,True,True
40147,2,1,False,False,False
65506,2,1,True,False,False
41298,2,1,True,False,False
48324,2,1,True,True,True
70393,2,1,True,False,False
86696,2,1,True,False,True
48987,1,1,False,False,False
84692,2,1,True,False,False
81074,4,1,False,True,False
