dog_id,breed_type_Ancient and Spitz,breed_type_Herding dogs,breed_type_Mastiff-Like,breed_type_Mixed,breed_type_Retriever,breed_type_Scent Hounds,breed_type_Spaniels,breed_type_Terriers,breed_type_Toy dogs,breed_type_Working dogs
60743,False,False,False,False,False,False,False,False,False,True
87207,False,False,False,False,False,False,False,False,True,False
103147,False,True,False,False,False,False,False,False,False,False
983,False,False,False,False,False,False,False,False,True,False
88976,False,True,False,False,False,False,False,False,False,False
30909,False,False,True,False,False,False,False,False,False,False
60138,False,False,False,False,False,True,False,False,False,False
74715,False,False,False,False,False,False,False,False,True,False
59537,False,False,False,False,False,False,False,False,False,True
72533,False,False,False,False,False,False,True,False,False,False
65624,False,False,False,False,True,False,False,False,False,False
44790,False,False,False,False,False,False,False,True,False,False
93304,False,False,False,False,False,False,False,False,True,False
40300,False,False,False,False,False,True,False,False,False,False
74239,False,False,False,True,False,False,False,False,False,False
65085,False,False,True,False,False,False,False,False,False,False
41123,False,False,True,False,False,False,False,False,False,False
9329,False,False,False,False,False,False,False,False,False,True
41908,False,False,False,False,False,False,False,True,False,False
11249,True,False,False,False,False,False,False,False,False,False
49163,False,False,False,False,True,False,False,False,False,False
96271,False,False,False,False,True,False,False,False,False,False
84278,False,False,False,False,False,False,False,False,False,True
84652,False,False,True,False,False,False,False,False,False,False
91454,False,False,False,True,False,False,False,False,False,False
93900,False,False,True,False,False,False,False,False,False,False
62484,False,True,False,False,False,False,False,False,False,False
36442,False,False,False,False,False,False,True,False,False,False
46836,False,False,False,True,False,False,False,False,False,False
89018,False,False,False,False,False,False,False,True,False,False
83763,False,False,False,False,True,False,False,False,False,False
54090,False,False,False,False,True,False,False,False,False,False
27289,False,False,False,False,False,False,False,True,False,False
87791,False,False,False,False,False,False,False,False,False,True
87873,False,False,False,True,False,False,False,False,False,False
52870,False,False,False,False,False,False,False,False,False,True
59373,False,False,False,False,False,False,False,True,False,False
81661,False,False,False,False,True,False,False,False,False,False
10847,False,False,True,False,False,False,False,False,False,False
25782,False,False,False,False,False,False,False,False,True,False
93289,False,False,False,False,True,False,False,False,False,False
44540,False,False,False,False,False,False,False,False,False,True
88977,False,False,False,True,False,False,False,False,False,False
31448,False,True,False,False,False,False,False,False,False,False
87346,False,True,False,False,False,False,False,False,False,False
43909,True,False,False,False,False,False,False,False,False,False
11136,False,True,False,False,False,False,False,False,False,False
39058,False,False,False,False,False,False,False,True,False,False
61520,False,False,False,False,True,False,False,False,False,False
4455,False,False,False,False,True,False,False,False,False,False
25077,False,True,False,False,False,False,False,False,False,False
81664,False,False,False,False,True,False,False,False,False,False
45321,False,False,False,True,False,False,False,False,False,False
83367,False,True,False,False,False,False,False,False,False,False
89824,False,False,False,False,False,False,False,True,False,False
48071,True,False,False,False,False,False,False,False,False,False
18969,False,False,False,False,False,False,False,False,True,False
81179,True,False,False,False,False,False,False,False,False,False
90302,False,False,False,False,False,False,False,False,False,True
18441,False,False,True,False,False,False,False,False,False,False
30486,True,False,False,False,False,False,False,False,False,False
50266,False,False,False,False,False,False,True,False,False,False
84885,False,False,False,False,False,False,False,False,True,False
90444,False,True,False,False,False,False,False,False,False,False
46676,False,False,False,False,False,False,False,False,False,True
100887,False,False,False,False,False,False,True,False,False,False
57001,False,True,False,False,False,False,False,False,False,False
99886,False,False,False,False,True,False,False,False,False,False
11640,False,True,False,False,False,False,False,False,False,False
59458,False,False,False,True,False,False,False,False,False,False
84685,False,False,True,False,False,False,False,False,False,False
91684,False,False,False,False,False,False,False,False,True,False
72715,False,True,False,False,False,False,False,False,False,False
86850,False,False,False,False,False,False,False,False,False,True
59730,False,False,False,True,False,False,False,False,False,False
15230,False,False,False,False,True,False,False,False,False,False
4158,False,False,False,False,False,True,False,False,False,False
81863,True,False,False,False,False,False,False,False,False,False
4912,False,False,False,True,False,False,False,False,False,False
22193,False,False,False,False,False,False,False,False,False,True
72408,False,False,False,True,False,False,False,False,False,False
23487,False,False,True,False,False,False,False,False,False,False
100958,False,False,False,False,True,False,False,False,False,False
46095,False,False,True,False,False,False,False,False,False,False
39113,False,False,False,True,False,False,False,False,False,False
65844,False,False,False,False,False,False,False,False,True,False
61731,False,True,False,False,False,False,False,False,False,False
78763,False,False,True,False,False,False,False,False,False,False
103326,False,False,False,False,True,False,False,False,False,False
76986,False,False,False,False,False,False,False,False,True,False
