dog_id,dd_weight_lbs
33313,50.0
93143,19.5
42721,17.0
51794,36.0
25911,30.0
95489,125.0
75830,97.0
96779,87.5
26955,46.4
99723,80.0
60987,40.0
45199,21.0
44041,80.0
102118,54.0
20917,36.0
98067,58.0
83429,44.0
71233,80.0
18263,72.0
18354,48.0
93507,84.0
69860,74.0
15134,49.0
45935,63.0
89950,35.0
96327,65.0
53733,66.0
38007,44.8
19583,58.0
76719,20.0
86726,36.0
83843,62.0
97075,50.0
82338,45.0
7579,45.0
34873,73.0
16134,34.0
31329,8.8
69838,55.0
40767,69.8
28698,34.0
22181,15.0
42732,20.0
29603,48.0
32109,26.0
9301,78.0
90121,11.3
93460,43.0
89554,57.0
27022,75.0
4842,76.0
48244,24.0
34963,18.0
46072,90.0
84875,5.5
62470,45.0
85783,48.0
14331,20.0
4502,12.0
60405,22.0
49599,106.0
45928,65.0
28778,130.0
90195,90.0
36505,65.8
90967,7.0
47511,51.0
77868,23.0
83221,55.0
59011,47.0
21810,59.5
28419,33.0
28072,42.0
93886,44.0
94617,35.5
100466,48.0
74267,83.0
386,30.0
89663,16.36
60575,11.5
36882,26.0
82557,50.0
45983,55.0
52963,51.0
60071,45.0
94726,24.2
89636,46.0
95517,85.0
90529,57.0
1206,62.0
28781,21.5
98209,75.0
89725,17.6
53406,112.0
52687,61.0
33417,77.0
1786,72.0
97849,80.0
76894,35.0
91724,55.0
98749,49.0
100327,40.0
99610,47.8
59633,40.0
96925,13.5
65388,78.0
82367,61.0
2428,42.0
95830,20.0
56846,60.0
31775,12.5
95465,34.0
28562,30.0
48702,63.0
50102,20.0
49224,62.0
39790,11.2
47928,81.4
79142,48.0
99281,76.0
84517,38.0
21158,17.0
46168,22.0
27486,43.0
51728,17.0
60586,51.0
95435,30.0
35801,22.0
37668,47.0
1242,90.0
85256,6.5
65451,34.0
11343,103.0
77227,52.0
8790,23.4
10618,53.0
76994,24.0
91683,92.0
83390,57.2
3079,97.0
82529,38.0
67095,25.0
70598,52.0
19296,92.0
20058,21.0
76507,66.4
88792,35.0
64629,43.0
83877,43.0
67244,55.0
76780,58.0
90597,48.0
13293,75.0
49165,75.0
30366,22.0
53685,25.0
1742,22.0
3449,15.0
88126,22.2
95303,70.0
94832,63.0
48335,30.6
72228,58.0
23601,34.0
74368,64.0
38061,108.0
40558,36.0
33437,43.0
90834,40.0
79810,17.0
55495,95.0
61986,38.2
21367,68.0
13061,53.0
33858,58.0
81184,62.0
88841,7.2
17939,83.0
88802,69.0
25569,36.0
67206,21.5
74826,14.0
5855,115.0
64120,7.3
83885,15.0
88082,75.0
34312,64.0
97589,43.0
24490,33.0
1057,14.6
89745,16.2
99978,27.0
89705,71.0
3345,5.5
68427,18.0
13469,40.0
56199,74.0
100392,32.0
12677,20.0
22400,39.0
93633,14.5
3903,69.0
96663,52.0
89347,27.0
1788,65.0
12596,71.0
90723,140.0
85936,115.0
2047,110.0
89462,13.0
77769,48.0
100056,41.0
57875,54.0
4826,56.0
17194,32.0
86164,21.0
77587,45.0
89954,63.0
46948,85.0
96566,87.0
45021,109.0
66736,10.8
83614,49.0
27433,18.0
8057,47.0
65218,71.6
88284,35.0
36477,75.0
31921,48.0
74844,24.0
71150,30.0
35264,82.0
38826,16.0
64276,42.0
59275,24.5
87616,65.0
21165,58.0
4015,47.0
88437,18.3
62425,9.5
91827,11.1
18806,40.0
53693,19.0
81672,17.0
99998,55.0
96731,58.0
25944,150.0
103059,95.0
91229,15.4
28007,8.0
96000,95.0
65210,12.0
100558,53.0
14393,49.0
87115,17.0
1856,61.0
63811,65.0
29111,24.0
40726,63.0
80474,11.2
88434,11.0
97840,19.2
40845,71.0
70985,46.0
31319,16.0
55452,15.0
64969,120.0
28334,67.3
29659,56.0
3108,38.7
98409,68.0
73702,67.0
100326,58.0
23914,67.0
34255,76.0
68808,100.0
46686,51.0
38882,15.0
87338,13.0
10824,42.0
40750,59.0
61956,11.0
81586,81.0
95476,68.0
94429,21.0
4282,73.0
26795,58.0
76419,47.0
62094,67.0
86843,6.0
18698,15.8
49564,102.0
14834,84.0
31475,59.0
80589,96.0
74686,85.0
36993,17.0
87388,31.1
59976,140.0
100853,15.0
27551,73.0
62927,44.0
65687,7.8
89169,32.0
82415,42.0
28242,39.0
75094,69.0
8696,17.0
19702,68.0
30642,10.7
31171,44.0
51711,78.0
93320,54.0
73798,17.0
87771,21.0
88070,40.0
92243,41.0
63789,22.0
45610,80.0
47534,11.0
33355,15.0
5549,11.4
87880,76.0
51550,19.0
72240,68.0
31233,54.0
35673,63.0
56284,47.0
16527,110.0
35103,55.0
60087,45.0
72001,75.0
25194,24.0
37648,34.0
53394,31.0
77165,48.4
51333,69.0
46335,50.0
97162,71.0
65734,56.5
94608,48.0
21793,105.0
14118,45.0
97425,41.2
36498,86.0
103462,128.0
58097,46.0
79355,51.0
32137,64.0
64323,84.0
93880,35.0
29023,8.9
15706,24.0
71339,79.0
73062,61.0
54036,32.2
98073,58.2
89411,48.0
9793,64.6
28896,9.5
57848,25.5
88814,26.0
99036,54.0
48824,78.0
44583,42.0
96749,45.0
76418,64.0
46211,84.0
54757,97.0
27713,23.0
91160,45.0
80484,72.0
31865,15.0
82740,37.0
34209,62.0
74577,22.4
90798,20.0
74910,32.0
21587,77.0
43309,59.0
50204,62.0
47377,26.0
20443,20.0
89614,87.0
69423,11.75
21256,13.0
76617,99.0
81138,11.0
59027,18.0
92500,24.0
82332,13.0
53443,49.2
89210,10.0
57558,12.0
85843,70.0
46488,42.0
12372,79.0
49410,7.2
42977,60.0
87561,60.0
77586,63.0
72739,88.0
80559,150.0
72,43.0
91324,4.5
31530,37.0
52249,16.0
55960,62.0
76515,22.0
3315,10.0
5539,13.0
34426,88.8
16491,20.0
97693,72.0
84169,7.0
91672,38.0
2118,26.0
37289,36.5
75970,75.6
52032,41.0
96374,68.0
54174,23.6
90304,15.7
98387,24.4
67683,36.6
41900,70.0
58828,13.6
79244,24.0
51671,69.0
61421,13.0
65368,56.0
97557,64.0
4822,75.0
62950,20.4
66921,56.0
12128,55.0
38757,63.0
22173,37.0
55709,44.0
100195,72.0
14401,93.0
73220,32.0
89420,20.0
51695,38.0
78522,50.0
45140,10.0
93728,6.5
87806,23.0
98988,18.0
95522,91.0
77105,44.0
51934,58.0
607,21.8
103300,19.8
25434,29.0
85285,65.0
91301,65.0
18660,26.0
11232,47.0
2969,22.0
91788,46.0
58190,130.0
85451,53.0
5525,16.0
6118,70.0
11722,78.0
4768,85.0
36051,26.0
80092,76.0
29461,68.0
22066,58.0
48325,31.0
80217,17.0
22424,28.0
1665,60.0
29635,14.8
54171,31.0
83181,32.0
99310,105.0
65212,35.0
69904,71.4
98239,81.0
97027,54.0
90926,62.0
87792,58.8
68034,14.8
14447,20.0
21853,11.0
83797,115.0
44382,74.0
66315,51.0
59401,58.0
81983,30.0
33829,11.5
7113,51.0
89543,78.0
87985,34.0
57118,25.0
1443,35.0
74685,52.0
32667,75.0
36990,42.0
45344,55.0
58219,50.0
89501,62.0
64681,18.0
56612,130.0
53282,23.0
77198,67.8
48261,95.0
99965,104.0
56424,20.0
52531,55.0
74591,11.5
22723,55.0
56985,60.0
591,12.0
16416,36.0
26419,19.0
2355,45.0
5151,15.0
7749,63.0
90399,53.0
95668,23.0
61136,64.0
103349,12.0
83904,7.0
32302,60.0
80827,82.0
90341,67.0
76850,55.0
24234,50.0
74909,31.0
74781,68.0
13629,76.6
95224,77.0
69487,18.2
91303,65.0
88673,35.0
82356,38.0
71373,62.0
76374,9.9
41615,46.0
76762,51.0
86813,80.0
86434,68.0
95886,155.0
60961,64.7
61202,70.0
96722,6.2
88334,4.0
40188,85.0
12474,67.0
89555,21.94
63,66.0
93572,30.0
42200,58.0
79601,33.5
40680,102.8
65834,32.0
77050,6.4
45237,61.4
35351,51.0
97391,67.0
4400,32.0
89171,32.0
88676,59.0
86861,75.0
54461,13.0
37904,8.0
95956,64.8
68536,55.0
57447,48.0
18107,13.0
87980,75.0
38865,50.0
63894,74.0
86147,58.0
13438,15.0
84927,62.0
38740,63.0
85995,21.0
99027,79.0
94085,30.0
725,48.0
65566,65.0
4173,34.0
100854,38.0
57433,74.0
29271,14.0
90424,35.6
16729,11.0
54562,32.0
96693,64.0
89445,20.0
5666,97.0
90716,34.0
16259,11.0
88372,42.0
40182,143.0
99739,11.2
69276,26.0
89139,17.0
6199,75.0
89815,31.0
85635,22.0
54520,70.0
30429,35.0
90194,51.0
77041,37.0
95511,15.0
6494,53.8
33024,65.0
16630,48.0
91535,55.0
82423,54.0
3547,54.0
1582,51.0
21166,35.0
85450,64.0
83102,40.0
103416,41.0
84625,15.0
39136,9.5
56510,67.3
96028,71.0
62370,16.0
13137,52.0
3694,45.0
54576,63.0
30927,32.0
19510,4.0
39144,70.0
52464,12.0
3780,56.0
70311,94.4
18178,62.0
73423,42.0
53341,95.0
95715,53.0
31089,85.0
90993,23.6
34833,12.0
6213,57.0
91791,25.0
55426,18.0
93281,160.0
45408,70.0
9904,66.0
97306,15.0
29843,21.0
83571,75.0
93064,60.0
84375,21.0
67541,15.8
3875,15.0
95691,90.0
76897,42.0
80687,62.0
16853,24.0
69899,32.0
12347,50.0
85183,15.0
61824,83.0
13064,78.0
34663,163.0
93974,56.0
79887,124.0
82372,35.0
90758,40.0
46125,59.0
64019,22.0
89243,19.2
62545,75.0
35741,42.6
76098,18.0
2501,35.0
8241,21.0
103074,50.0
97963,45.0
75322,87.0
51140,84.6
87687,18.0
83345,54.2
99952,68.0
32903,83.0
3730,54.0
35362,42.0
23846,17.0
69590,43.0
9558,106.0
66932,17.6
60436,55.0
59751,49.0
47384,55.0
45554,62.0
15921,25.0
70616,19.0
53601,75.0
87170,7.3
78585,38.0
149,107.0
32057,17.0
46267,135.0
48248,74.0
82234,80.0
50986,30.0
79931,23.0
57393,65.0
30787,33.4
80570,19.0
78709,14.0
86342,40.4
8732,30.0
10416,34.0
91735,55.7
91736,46.0
82382,110.0
18540,29.0
22148,77.0
51678,68.0
73711,17.0
20172,75.0
38216,27.7
21022,72.0
32520,84.0
90573,63.0
73110,80.0
65164,47.0
26532,129.0
96053,74.0
65006,74.0
83351,56.0
89731,103.0
86311,22.4
90605,76.6
47182,37.0
92504,56.8
94852,113.0
6263,57.0
88384,11.0
102338,52.0
16053,94.0
5353,22.0
10175,6.0
68721,17.5
49536,65.0
41974,55.0
41381,16.0
90113,49.0
14347,82.0
78971,75.0
63277,17.0
90428,10.0
102555,14.8
52075,115.0
86563,68.0
75835,52.0
38424,68.0
79560,100.0
79795,8.0
4011,84.0
13477,83.0
32927,56.0
61031,18.0
90134,76.0
92578,87.0
76981,31.0
10966,86.0
5593,60.0
57088,93.0
75195,97.0
69927,61.0
50384,32.0
17978,40.2
27990,52.0
96386,27.5
32838,42.0
1926,28.66
32329,71.0
6824,41.0
51633,60.0
82772,72.0
14154,63.0
92094,16.0
36624,44.0
73264,72.0
61431,19.0
90884,97.0
81039,34.0
73210,75.0
81323,63.0
11436,89.0
71588,102.0
99223,63.0
12608,65.0
82726,40.2
67201,23.0
58232,25.2
100778,22.0
54716,62.0
2993,12.0
39559,82.0
38145,19.0
78348,12.0
85698,45.0
79296,62.0
66675,67.0
95560,48.2
15445,18.0
90569,47.0
22385,44.6
71033,12.0
71549,33.0
26675,79.0
83029,65.0
5381,18.0
83523,21.5
80879,9.0
25128,74.0
100368,53.0
98457,95.0
89784,62.1
30936,67.0
93778,53.0
1490,45.0
46939,72.0
94903,86.0
53468,64.0
58228,67.0
99535,56.0
78983,26.0
17954,65.0
72965,43.6
85623,70.0
50730,45.0
90629,68.0
88075,58.0
50682,150.0
81161,76.0
31904,51.0
29750,15.0
70255,18.6
80881,13.0
85619,71.0
92176,74.0
31931,99.0
3066,65.0
44587,34.0
91313,63.0
14605,60.0
12430,45.0
36764,42.0
96432,42.3
93144,12.0
60924,42.0
14663,45.0
62775,36.0
41044,15.0
101124,80.0
78546,14.5
22757,13.1
56122,38.0
96698,115.0
67818,23.4
97675,104.0
36368,56.0
100833,80.0
19728,42.7
88774,15.0
34928,38.2
83365,42.0
70942,44.0
73419,27.5
11467,44.0
83834,13.0
49763,60.0
84721,29.0
92257,63.0
99630,62.0
44667,88.0
72238,49.0
60402,42.0
38176,54.0
83764,5.12
53380,12.5
32881,54.0
26916,68.0
21824,16.0
89075,69.0
82242,48.0
82493,12.6
55630,16.0
84729,68.0
74266,72.0
102586,76.0
2221,73.0
38166,83.0
29159,51.0
63965,38.0
29894,91.0
97001,92.9
98421,45.0
24579,42.0
98346,45.0
101927,9.0
90224,38.6
85300,32.0
82107,47.0
11735,19.0
73796,9.0
20608,18.6
46413,63.0
55315,39.0
66779,85.0
24775,52.0
21628,19.0
76543,31.0
99317,23.0
53476,30.0
94783,144.0
23630,31.0
81520,8.2
51091,24.0
85862,54.0
57042,64.0
66824,54.4
76261,21.5
85169,76.0
35575,43.0
53376,70.1
31902,82.0
4970,98.0
89296,25.6
70528,12.6
54718,65.0
57997,18.0
26634,44.0
91141,38.0
82091,28.0
27668,118.0
37243,72.0
69505,16.0
77960,83.0
13795,70.0
10961,65.0
49481,75.0
48858,22.0
62051,65.0
39855,55.0
17960,75.0
54314,45.0
68203,50.0
92164,45.0
74669,37.0
97868,185.0
60044,45.0
39598,36.0
75982,30.0
57056,100.0
76392,25.0
80324,38.0
33078,68.0
61342,11.0
77535,72.0
35660,73.4
67460,60.0
82396,79.0
68774,22.0
74346,12.0
401,7.8
19750,33.0
66495,40.2
61404,80.0
76553,34.0
75712,15.0
12949,2.0
90380,48.5
4090,21.0
36523,13.0
90816,29.0
40912,63.0
102575,10.0
91465,68.0
52806,42.7
72707,21.0
26257,14.0
88159,90.0
37305,62.5
87086,64.0
51240,74.0
985,9.0
89312,49.0
84002,22.0
47678,71.5
35714,50.0
40843,46.0
87399,18.8
38267,14.0
103106,44.0
92688,25.0
46566,76.5
98831,11.4
98571,18.0
93617,41.0
83403,47.5
94586,45.0
84851,85.0
31170,84.0
25101,116.0
60388,53.0
82749,64.0
35912,72.0
26759,14.56
14017,14.0
103229,15.75
93998,74.0
36647,116.0
25420,75.0
34485,55.0
88067,51.0
55782,51.0
84427,24.0
34720,99.0
69479,42.0
53318,85.0
3461,35.0
95941,55.0
20947,59.0
47810,48.0
88432,9.0
44233,48.0
99955,83.0
76928,4.0
23748,13.0
19720,12.0
70562,16.0
88829,71.4
73709,77.0
93701,33.0
97891,67.0
51582,23.0
90624,75.0
87159,31.4
1367,20.0
57220,58.0
34465,42.0
29006,84.0
54602,22.0
95377,32.0
22047,16.0
84326,18.0
18065,83.0
9607,60.0
90587,25.0
91363,50.0
39338,48.0
18063,45.0
100118,60.0
10250,16.6
10786,33.0
35205,84.0
82260,9.0
37911,97.0
55391,72.0
79349,55.0
40356,15.0
63826,38.5
40101,13.0
47811,65.0
31408,15.5
56969,37.0
73114,82.0
71384,16.0
9111,100.0
79581,58.0
95024,150.0
84651,63.0
45485,88.0
48131,22.8
87946,42.0
56965,55.0
44251,53.0
96806,8.6
58442,73.0
50252,64.0
45918,25.0
33782,45.0
34373,57.0
87742,25.0
33504,85.0
94424,16.0
76977,76.0
13141,5.5
5874,9.5
3129,16.4
67923,45.0
55131,42.0
68985,45.0
66940,51.0
65871,75.0
71584,73.0
74322,70.0
102124,23.0
100656,37.0
32979,55.0
81720,62.4
10650,36.0
59414,85.0
73701,20.0
74166,84.0
62024,57.0
87540,50.0
47177,22.0
34531,73.0
14736,185.0
74967,67.0
88337,60.0
79796,54.0
79232,73.0
10212,60.0
102369,58.0
41682,31.0
62498,31.0
8707,89.0
77881,52.0
33691,22.0
77121,35.0
37685,68.0
82324,50.0
95380,70.0
66480,89.6
62295,84.0
28315,61.8
63960,25.0
9903,65.0
64857,106.0
9996,82.0
83953,135.0
45591,47.6
93467,55.0
93312,79.5
74337,72.0
23064,23.0
58100,24.0
59796,15.0
20652,86.0
16923,10.5
82304,50.0
97862,170.0
94979,135.0
82834,71.0
36888,13.9
73365,20.0
9,13.0
95197,10.0
23244,25.0
1629,62.0
83257,11.0
41643,85.0
85275,47.0
87639,20.0
20053,14.0
78677,4.0
28001,62.0
57063,51.4
65052,66.0
92722,35.0
64747,75.0
60602,15.0
86699,32.0
79670,23.0
11810,21.0
1271,77.0
18904,12.7
11049,14.0
48323,51.8
17324,75.0
25942,14.0
55335,68.0
97542,85.0
59256,71.0
99202,17.5
81564,52.0
95150,55.0
152,64.0
98210,45.0
80897,13.0
48228,15.0
96644,48.0
85249,64.0
88309,25.0
17575,71.0
3443,16.0
34190,36.0
72902,35.0
100968,68.0
46018,32.0
93930,43.0
38518,17.0
83585,77.0
49798,55.0
34673,28.0
16877,78.0
89578,75.0
49893,35.0
3477,45.0
57647,61.7
72304,5.9
19915,54.0
19887,17.0
78273,135.0
97510,55.0
44843,65.0
73482,8.4
61295,50.0
87087,16.0
98500,130.0
82605,18.0
7459,30.0
56055,63.0
88680,59.0
79693,18.0
1912,17.2
68060,120.0
13041,75.0
63747,11.4
13448,68.0
9828,45.0
90114,33.6
15377,53.0
47762,63.0
3617,48.0
98045,95.0
100000,91.0
52861,42.0
23320,7.7
79365,15.0
64741,75.0
68987,65.0
25154,69.0
83978,61.5
62802,31.0
78308,14.7
85642,65.0
10951,12.0
94385,89.0
90310,12.2
28226,47.0
5059,65.0
61937,51.0
34202,51.0
74527,37.0
36112,62.0
38134,56.0
44538,71.0
72140,7.8
55823,46.0
42401,55.0
23439,9.1
95838,45.0
1447,62.0
88787,52.0
12770,65.0
99337,87.3
93828,37.0
79513,56.0
67395,110.0
25085,82.0
89461,18.0
5894,21.2
84391,42.0
32212,11.0
91774,40.0
54259,85.0
86312,37.0
85175,14.0
63887,61.8
41104,64.0
37674,18.5
7539,74.0
76590,40.0
79732,71.2
36631,75.0
24664,65.0
102231,22.0
98473,55.0
92128,78.0
43104,85.0
24387,95.0
84214,110.0
3005,13.0
58685,65.0
95164,65.0
64448,32.0
29471,68.0
80991,22.0
33467,64.0
32929,55.4
46070,75.0
23289,9.5
92617,32.0
63224,28.5
57806,39.0
91863,17.8
41177,48.0
37881,17.0
42700,45.0
83050,14.0
49851,23.0
81246,92.5
32681,8.0
738,104.0
4273,70.0
77716,88.0
93686,44.0
42092,132.0
94808,61.0
17182,105.0
34445,65.0
92634,18.5
16125,80.0
71841,43.0
45971,32.0
33083,50.0
100299,39.0
70322,45.0
75207,61.0
96659,49.6
5851,60.0
81521,54.0
88659,15.0
53611,7.2
81880,11.0
16525,19.0
78995,15.0
65976,6.5
91752,25.0
25105,38.0
102136,83.0
81317,18.0
39394,105.0
7891,18.0
37434,75.0
83471,25.0
33089,62.5
51581,93.0
70012,42.0
57682,76.0
39922,26.0
56761,53.0
85495,76.0
28213,51.6
75368,68.0
93233,16.0
62903,25.5
11023,70.0
64768,15.0
82424,45.0
98263,97.0
95650,32.0
32063,74.0
42391,58.0
72801,62.0
46218,38.0
19803,61.0
68692,89.5
18824,41.0
33285,65.0
83252,65.0
60237,15.0
72119,44.0
58821,29.0
23016,25.0
85068,23.4
16047,51.0
100189,54.0
405,59.0
10325,61.2
62173,10.0
27574,21.0
97377,9.8
14425,64.7
221,48.0
57484,41.5
92310,72.0
90453,8.0
2319,64.0
11298,54.6
74041,17.0
39211,56.0
89032,20.0
81662,82.0
88443,24.6
45702,84.0
85128,22.0
14026,48.0
72361,45.0
56068,18.5
17608,69.0
76399,58.0
12438,58.0
25951,165.0
85306,26.0
92754,47.5
93803,47.0
72973,65.0
88756,130.0
12894,52.0
99585,50.0
64291,38.0
63944,17.0
59425,50.0
88780,14.0
24702,65.0
100358,87.0
11290,10.5
23494,11.0
34097,27.0
85024,21.0
52468,64.0
45126,35.0
5398,12.0
102725,18.0
71640,18.0
90598,49.8
89711,62.0
74663,30.0
32236,42.0
90902,43.0
60192,16.0
49612,12.0
35350,46.0
78954,91.0
15087,61.0
99247,13.0
11942,80.0
1283,89.0
49575,44.0
4395,56.6
48359,16.0
28140,58.0
95582,56.0
79525,19.0
83302,45.0
45857,15.0
8332,32.0
37036,23.0
51151,102.0
46857,92.0
61041,70.5
2014,37.2
84281,110.0
91608,36.0
102577,53.0
83831,85.0
51722,70.0
58779,9.0
64944,35.0
52412,82.0
93539,62.0
76965,60.0
15150,21.8
30973,8.0
19796,36.0
75869,60.0
9835,25.0
60469,54.0
67732,25.0
71611,67.0
15663,15.6
77506,20.0
64618,49.0
83162,95.0
18179,12.3
54890,64.0
82953,65.0
43031,48.0
72534,51.2
96952,12.0
59696,15.0
90338,67.7
45765,60.0
95107,65.0
33753,73.0
87150,19.5
50774,78.0
75090,23.0
77379,17.0
44321,59.0
82274,45.5
2980,84.0
18743,16.0
94648,24.0
53573,10.0
36423,86.0
81953,94.0
56053,39.0
88868,52.0
66879,59.0
59906,37.0
80131,60.0
97046,68.0
88279,68.0
80179,50.0
52272,75.0
57106,75.0
85353,18.0
49054,37.0
88851,85.0
6185,76.0
71658,13.0
54408,43.0
4626,94.0
30702,62.0
47050,78.0
88873,26.0
1947,61.0
40882,7.38
89781,42.0
48642,54.0
22853,40.0
74295,78.0
86795,32.1
8407,22.6
4921,75.0
3899,43.0
103478,68.0
93592,93.3
80736,75.0
56907,53.0
8042,68.0
35861,55.0
2559,75.0
30172,8.5
88120,75.0
62388,12.0
80120,68.0
62221,22.0
2820,63.0
2192,62.0
3416,163.0
18668,15.6
64322,30.0
42367,75.0
20783,19.0
12245,34.0
1482,84.0
91464,22.4
93826,55.4
7729,59.9
68584,50.0
71511,72.0
1337,16.7
51438,19.5
77780,95.0
97188,81.0
85073,84.0
98193,170.0
2922,58.0
86741,45.0
77277,35.0
78570,68.0
69646,63.0
85012,21.0
54132,95.0
69338,53.0
76586,67.0
28342,74.5
57487,55.0
71518,78.0
69238,61.7
22257,43.0
18948,65.0
94884,46.0
22159,71.0
43538,65.0
26463,57.0
36976,45.0
39968,90.0
4490,70.0
85289,9.0
69286,42.0
50066,41.0
55031,13.0
11820,62.0
81633,57.0
97564,163.0
3148,74.0
90905,103.0
17982,23.0
49996,89.0
90700,48.0
40181,11.5
21278,85.0
34137,12.5
27905,22.0
29192,6.4
82124,15.0
95991,40.0
103468,42.0
77856,120.0
76641,32.4
76512,46.0
88555,10.5
75500,7.4
43569,52.0
1882,21.0
100857,100.0
89121,36.0
69321,20.5
34816,60.0
63460,72.0
97945,16.0
73054,29.5
86065,52.0
16031,22.0
37392,14.0
34742,40.0
71730,40.0
3375,88.0
87818,9.8
22111,42.0
52135,18.0
15789,145.0
42871,75.0
41686,28.0
96521,71.0
85582,31.0
18808,78.0
80030,70.0
28299,38.0
76260,105.0
97384,81.0
88340,35.0
6721,39.6
90784,62.0
4278,15.4
76744,14.0
52215,25.0
88195,32.0
82163,75.0
47117,169.0
90210,36.0
25092,44.0
26241,79.0
96608,81.0
87206,9.0
589,32.0
14358,43.3
85194,73.0
87820,19.0
46473,124.0
58198,35.0
87938,38.0
37094,18.0
12544,65.0
54215,38.0
100262,24.0
72133,87.0
98277,56.0
45745,76.0
30275,44.0
85446,3.6
19850,85.0
65319,62.0
52253,17.0
48620,98.0
55943,15.0
92636,55.0
11663,28.0
15460,34.0
26052,15.75
86667,98.0
1362,68.0
33438,89.2
46304,58.0
90221,55.0
80172,24.0
75181,48.0
9596,46.5
90786,78.0
78754,49.5
64794,59.0
35715,53.0
60918,128.0
82450,61.0
12282,71.0
14968,68.0
87065,24.0
87533,21.0
93277,57.8
88059,12.0
1369,106.0
44932,80.0
14184,55.0
45966,12.0
38511,100.0
67577,23.0
27116,16.0
29132,54.0
64370,110.0
85096,36.0
70976,38.0
21058,64.0
25948,63.0
12045,28.0
58510,72.0
95312,8.0
7545,50.0
3478,26.0
77267,54.0
46651,72.0
55296,16.0
21233,65.8
69320,57.0
70482,20.0
26278,96.0
83977,43.0
68350,52.0
81038,14.0
87607,30.0
39206,60.0
84018,37.0
69394,52.0
49565,12.8
11546,24.0
81535,95.0
92248,36.5
5463,20.0
26611,62.0
38712,53.0
49104,68.0
28796,17.0
84262,27.0
103116,97.0
92796,39.0
95797,19.0
34912,8.0
92008,70.0
85841,13.4
32861,98.0
13560,14.0
87993,20.0
59528,59.0
78615,30.0
73787,37.0
92548,21.0
19535,85.0
99061,64.0
65231,63.1
88276,122.0
35790,86.0
46847,55.0
101087,62.0
6771,65.0
26575,14.0
98336,35.0
87580,28.0
425,72.4
76,45.0
63712,57.0
13312,81.0
34665,87.0
17118,60.0
69488,32.0
94038,70.0
87059,8.5
78426,38.0
80941,50.0
82117,25.0
37269,67.0
87937,73.0
1695,74.0
9133,38.0
79120,29.0
98703,54.0
67508,91.0
57066,76.0
71269,11.0
85833,52.0
39826,90.0
21626,81.0
93758,37.6
82518,45.0
18231,85.0
43765,28.0
78055,61.0
36445,80.0
86638,83.0
27951,21.0
229,58.0
29634,34.0
86734,33.0
39613,69.0
73383,57.0
25642,66.0
7775,25.0
57841,27.0
66486,22.0
18257,36.0
70905,90.0
56348,58.0
9077,49.0
54212,75.0
54194,5.5
7574,94.0
7475,101.0
56662,96.0
91447,56.4
85505,81.0
80610,13.0
87341,120.0
95280,16.0
53589,23.0
91606,65.0
72687,8.1
68929,75.0
66625,15.6
25412,69.0
91770,43.0
89600,25.0
88190,17.0
3254,14.0
102180,14.0
24397,17.0
89831,48.0
87010,62.0
33122,30.0
54399,11.7
29549,25.0
57133,75.0
89453,20.0
4952,47.0
40546,26.0
29312,24.0
57175,75.0
70776,73.0
61056,9.0
3151,50.0
39301,67.0
89604,18.0
84173,55.0
68337,76.0
77091,19.5
25710,19.6
85509,58.0
89159,30.0
6522,40.0
30413,27.0
12434,11.4
86194,55.0
64190,31.5
44556,11.69
24646,42.0
55698,32.0
86684,53.0
8261,35.5
89798,69.0
71394,54.0
35349,11.0
91382,54.0
14809,35.0
2156,34.0
20630,29.3
72229,4.75
66661,15.0
76698,13.0
92814,47.0
50349,51.0
70051,30.0
88685,17.0
46608,65.0
18050,60.0
27848,75.0
24883,19.0
95588,74.0
15979,35.0
39543,12.0
89890,19.0
43607,72.0
103091,75.0
71582,19.0
102733,72.0
24690,36.0
94441,54.0
82694,11.0
9789,55.0
16444,68.0
55387,55.0
84059,54.0
99385,15.0
59520,58.4
81916,37.0
91070,14.0
71787,40.0
26054,24.0
86943,11.4
4999,50.0
64354,72.0
74483,27.0
9947,64.0
60264,78.0
59883,37.0
13807,15.5
51369,63.0
29402,52.0
31149,28.0
85884,16.0
63157,32.0
5421,60.0
24469,70.0
34438,140.0
32806,106.0
60951,15.0
47940,35.0
67964,40.0
80667,15.0
89150,28.0
102390,57.0
26112,90.0
90459,51.0
87433,18.0
29097,63.0
76831,78.0
81532,55.0
50519,54.0
73853,154.0
47268,77.0
37833,17.0
67765,68.0
83173,66.0
60885,9.0
3837,89.2
86914,19.2
103578,20.0
97525,74.0
51551,39.0
40669,65.0
9481,48.0
22845,47.0
42482,17.0
58011,62.2
28408,65.0
16736,45.0
85445,79.0
2127,29.0
98955,93.0
91267,48.0
43967,54.0
75841,50.0
37290,67.0
57887,74.0
97774,140.0
54224,35.0
7322,84.6
34892,26.0
88952,57.0
46122,58.0
18976,53.3
83433,42.5
88468,35.0
10465,29.0
96040,62.0
36721,19.0
94137,78.0
61972,74.0
58438,70.0
95654,72.0
11524,69.0
22647,41.0
76974,11.0
7851,43.5
23036,52.0
83735,75.0
74253,50.0
95028,106.0
13239,70.0
26366,51.1
1461,35.0
90309,49.0
19120,20.0
73621,64.0
63773,24.0
78516,70.0
96567,48.0
69797,64.0
975,150.0
76537,52.0
26260,41.0
10820,13.0
17927,80.0
5602,86.0
49033,104.0
63822,110.0
1585,73.0
79235,15.0
61506,29.0
46741,55.0
94513,54.0
